,Country Code,City,Year,Country Name,CDP_TotalEmissions,CDP_Longitude,CDP_Latitude,OWID_iso_code,OWID_co2,OWID_co2_growth_prct,OWID_co2_growth_abs,OWID_consumption_co2,OWID_trade_co2,OWID_trade_co2_share,OWID_co2_per_capita,OWID_consumption_co2_per_capita,OWID_share_global_co2,OWID_cumulative_co2,OWID_share_global_cumulative_co2,OWID_co2_per_gdp,OWID_consumption_co2_per_gdp,OWID_co2_per_unit_energy,OWID_cement_co2,OWID_coal_co2,OWID_flaring_co2,OWID_gas_co2,OWID_oil_co2,OWID_other_industry_co2,OWID_cement_co2_per_capita,OWID_coal_co2_per_capita,OWID_flaring_co2_per_capita,OWID_gas_co2_per_capita,OWID_oil_co2_per_capita,OWID_other_co2_per_capita,OWID_share_global_coal_co2,OWID_share_global_oil_co2,OWID_share_global_gas_co2,OWID_share_global_flaring_co2,OWID_share_global_cement_co2,OWID_cumulative_coal_co2,OWID_cumulative_oil_co2,OWID_cumulative_gas_co2,OWID_cumulative_flaring_co2,OWID_cumulative_cement_co2,OWID_share_global_cumulative_coal_co2,OWID_share_global_cumulative_oil_co2,OWID_share_global_cumulative_gas_co2,OWID_share_global_cumulative_flaring_co2,OWID_share_global_cumulative_cement_co2,OWID_total_ghg,OWID_ghg_per_capita,OWID_methane,OWID_methane_per_capita,OWID_nitrous_oxide,OWID_nitrous_oxide_per_capita,OWID_primary_energy_consumption,OWID_energy_per_capita,OWID_energy_per_gdp,OWID_population,OWID_gdp,GINI_GINI,POP_Population,GDP_GDP,HDI_HDI Rank,HDI_HDI,Temp_AvgTemperature,City_Longitude,City_Latitude,City_Population,City_Land_Area,City_HDI,City_GINI,City_Overall Score (GDP),City_Property Rights,City_Government Integrity,City_Judicial Effectiveness,City_Tax Burden,City_Government Spending,City_Fiscal Health,City_Business Freedom,City_Labor Freedom,City_Monetary Freedom,City_Trade Freedom,City_Investment Freedom,City_Financial Freedom
336,DNK,Gladsaxe,2018,Denmark,332767.0,12.4887,55.7335,DNK,34.651,-0.204,-0.071,51.417,16.765,48.383,6.024,8.939,0.095,4025.072,0.249,,,,1.16,6.362,0.232,6.476,20.022,0.399,0.202,1.106,0.04,1.126,3.4810000000000003,0.069,0.044,0.163,0.086,0.054000000000000006,0.077,1835.214,1817.08,262.327,18.292,77.952,0.242,0.32,0.114,0.11,0.195,,,,,,,,,,5752000.0,,28.2,87.874,76.6,10.0,0.939,,12.488686,55.733461,68344.2,24.9,0.939,28.2,76.6,84.8,84.1,83.6,41.4,10.6,96.7,92.5,82.8,86.4,86.9,90.0,80.0
337,DNK,Gladsaxe,2019,Denmark,326439.0,12.4887,55.7335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.994,76.7,,,,,,,,,,,,,,,,,,,,,,
338,DNK,Helsingr,2019,Denmark,299657.0,12.5921,56.0308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.994,76.7,,,,,,,,,,,,,,,,,,,,,,
339,DNK,Hjrring,2016,Denmark,417000.0,9.9958,57.4568,DNK,36.989,5.1370000000000005,1.807,50.96100000000001,13.972,37.775,6.477,8.923,0.105,3955.699,0.256,0.14300000000000002,0.197,0.18600000000000005,1.095,8.414,0.273,7.0120000000000005,19.826,0.3670000000000001,0.192,1.473,0.048,1.228,3.472,0.064,0.059,0.166,0.101,0.07400000000000001,0.075,1822.596,1777.078,249.172,17.819000000000006,75.598,0.25,0.327,0.116,0.113,0.204,46.66,8.17,7.17,1.255,5.08,0.89,198.715,34795.163,0.767,5711000.0,259000000000.0,28.2,87.64200000000002,75.3,10.0,0.935,,,,,,,,,,,,,,,,,,,,
340,DNK,Hjrring,2017,Denmark,417000.0,9.9958,57.4568,DNK,34.722,-6.127999999999999,-2.267,50.43899999999999,15.716,45.26300000000001,6.058,8.799,0.097,3990.421,0.253,,,,1.194,6.256,0.24,6.6789999999999985,19.98,0.373,0.208,1.092,0.042,1.165,3.486,0.065,0.043,0.16399999999999998,0.094,0.059,0.081,1828.852,1797.058,255.851,18.059,76.792,0.246,0.32299999999999995,0.115,0.111,0.199,,,,,,,,,,5732000.0,,28.7,87.757,75.1,10.0,0.936,,,,,,,,,,,,,,,,,,,,
341,DNK,HoejeTaastrup,2016,Denmark,297000.0,12.2898,55.6563,DNK,36.989,5.1370000000000005,1.807,50.96100000000001,13.972,37.775,6.477,8.923,0.105,3955.699,0.256,0.14300000000000002,0.197,0.18600000000000005,1.095,8.414,0.273,7.0120000000000005,19.826,0.3670000000000001,0.192,1.473,0.048,1.228,3.472,0.064,0.059,0.166,0.101,0.07400000000000001,0.075,1822.596,1777.078,249.172,17.819000000000006,75.598,0.25,0.327,0.116,0.113,0.204,46.66,8.17,7.17,1.255,5.08,0.89,198.715,34795.163,0.767,5711000.0,259000000000.0,28.2,87.64200000000002,75.3,10.0,0.935,,,,,,,,,,,,,,,,,,,,
342,DNK,HoejeTaastrup,2017,Denmark,275461.0,12.2898,55.6563,DNK,34.722,-6.127999999999999,-2.267,50.43899999999999,15.716,45.26300000000001,6.058,8.799,0.097,3990.421,0.253,,,,1.194,6.256,0.24,6.6789999999999985,19.98,0.373,0.208,1.092,0.042,1.165,3.486,0.065,0.043,0.16399999999999998,0.094,0.059,0.081,1828.852,1797.058,255.851,18.059,76.792,0.246,0.32299999999999995,0.115,0.111,0.199,,,,,,,,,,5732000.0,,28.7,87.757,75.1,10.0,0.936,,,,,,,,,,,,,,,,,,,,
343,DNK,HoejeTaastrup,2018,Denmark,252209.0,12.2898,55.6563,DNK,34.651,-0.204,-0.071,51.417,16.765,48.383,6.024,8.939,0.095,4025.072,0.249,,,,1.16,6.362,0.232,6.476,20.022,0.399,0.202,1.106,0.04,1.126,3.4810000000000003,0.069,0.044,0.163,0.086,0.054000000000000006,0.077,1835.214,1817.08,262.327,18.292,77.952,0.242,0.32,0.114,0.11,0.195,,,,,,,,,,5752000.0,,28.2,87.874,76.6,10.0,0.939,,,,,,,,,,,,,,,,,,,,
344,DNK,HoejeTaastrup,2019,Denmark,348413.0,12.2898,55.6563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.994,76.7,,,,,,,,,,,,,,,,,,,,,,
345,DNK,Hrsholm,2018,Denmark,117829.758,12.5049,55.8835,DNK,34.651,-0.204,-0.071,51.417,16.765,48.383,6.024,8.939,0.095,4025.072,0.249,,,,1.16,6.362,0.232,6.476,20.022,0.399,0.202,1.106,0.04,1.126,3.4810000000000003,0.069,0.044,0.163,0.086,0.054000000000000006,0.077,1835.214,1817.08,262.327,18.292,77.952,0.242,0.32,0.114,0.11,0.195,,,,,,,,,,5752000.0,,28.2,87.874,76.6,10.0,0.939,,,,,,,,,,,,,,,,,,,,
346,DNK,Hrsholm,2019,Denmark,167808.0,12.5049,55.8835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.994,76.7,,,,,,,,,,,,,,,,,,,,,,
347,DNK,Hvidovre,2017,Denmark,219396.0,12.4754,55.6425,DNK,34.722,-6.127999999999999,-2.267,50.43899999999999,15.716,45.26300000000001,6.058,8.799,0.097,3990.421,0.253,,,,1.194,6.256,0.24,6.6789999999999985,19.98,0.373,0.208,1.092,0.042,1.165,3.486,0.065,0.043,0.16399999999999998,0.094,0.059,0.081,1828.852,1797.058,255.851,18.059,76.792,0.246,0.32299999999999995,0.115,0.111,0.199,,,,,,,,,,5732000.0,,28.7,87.757,75.1,10.0,0.936,,12.475386,55.642522,52864.25,25.0,0.936,28.7,75.1,86.7,84.9,68.5,37.2,5.7,95.4,93.9,85.8,85.5,87.0,90.0,80.0
348,DNK,Hvidovre,2018,Denmark,219396.0,12.4754,55.6425,DNK,34.651,-0.204,-0.071,51.417,16.765,48.383,6.024,8.939,0.095,4025.072,0.249,,,,1.16,6.362,0.232,6.476,20.022,0.399,0.202,1.106,0.04,1.126,3.4810000000000003,0.069,0.044,0.163,0.086,0.054000000000000006,0.077,1835.214,1817.08,262.327,18.292,77.952,0.242,0.32,0.114,0.11,0.195,,,,,,,,,,5752000.0,,28.2,87.874,76.6,10.0,0.939,,12.475386,55.642522,52864.25,25.0,0.939,28.2,76.6,84.8,84.1,83.6,41.4,10.6,96.7,92.5,82.8,86.4,86.9,90.0,80.0
349,DNK,Hvidovre,2019,Denmark,264097.0,12.4754,55.6425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.994,76.7,,,,,,,,,,,,,,,,,,,,,,
350,DNK,Jammerbugt,2018,Denmark,180000.0,9.54153,57.1453,DNK,34.651,-0.204,-0.071,51.417,16.765,48.383,6.024,8.939,0.095,4025.072,0.249,,,,1.16,6.362,0.232,6.476,20.022,0.399,0.202,1.106,0.04,1.126,3.4810000000000003,0.069,0.044,0.163,0.086,0.054000000000000006,0.077,1835.214,1817.08,262.327,18.292,77.952,0.242,0.32,0.114,0.11,0.195,,,,,,,,,,5752000.0,,28.2,87.874,76.6,10.0,0.939,,9.54153,57.1453,38569.0,3694.7517170893043,0.939,28.2,76.6,84.8,84.1,83.6,41.4,10.6,96.7,92.5,82.8,86.4,86.9,90.0,80.0
351,DNK,Roskilde,2018,Denmark,422955.0,12.0878,55.6419,DNK,34.651,-0.204,-0.071,51.417,16.765,48.383,6.024,8.939,0.095,4025.072,0.249,,,,1.16,6.362,0.232,6.476,20.022,0.399,0.202,1.106,0.04,1.126,3.4810000000000003,0.069,0.044,0.163,0.086,0.054000000000000006,0.077,1835.214,1817.08,262.327,18.292,77.952,0.242,0.32,0.114,0.11,0.195,,,,,,,,,,5752000.0,,28.2,87.874,76.6,10.0,0.939,,,,,,,,,,,,,,,,,,,,
352,DNK,Roskilde,2019,Denmark,422955.0,12.0878,55.6419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.994,76.7,,,,,,,,,,,,,,,,,,,,,,
353,DNK,Roskilde,2020,Denmark,422955.0,12.0878,55.6419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.3,,,,,,,,,,,,,,,,,,,,,,
354,DNK,Sonderborg,2017,Denmark,1806679.0,9.79217,54.9138,DNK,34.722,-6.127999999999999,-2.267,50.43899999999999,15.716,45.26300000000001,6.058,8.799,0.097,3990.421,0.253,,,,1.194,6.256,0.24,6.6789999999999985,19.98,0.373,0.208,1.092,0.042,1.165,3.486,0.065,0.043,0.16399999999999998,0.094,0.059,0.081,1828.852,1797.058,255.851,18.059,76.792,0.246,0.32299999999999995,0.115,0.111,0.199,,,,,,,,,,5732000.0,,28.7,87.757,75.1,10.0,0.936,,,,,,,,,,,,,,,,,,,,
355,DNK,rskbing,2016,Denmark,225.0,10.4047,54.8914,DNK,36.989,5.1370000000000005,1.807,50.96100000000001,13.972,37.775,6.477,8.923,0.105,3955.699,0.256,0.14300000000000002,0.197,0.18600000000000005,1.095,8.414,0.273,7.0120000000000005,19.826,0.3670000000000001,0.192,1.473,0.048,1.228,3.472,0.064,0.059,0.166,0.101,0.07400000000000001,0.075,1822.596,1777.078,249.172,17.819000000000006,75.598,0.25,0.327,0.116,0.113,0.204,46.66,8.17,7.17,1.255,5.08,0.89,198.715,34795.163,0.767,5711000.0,259000000000.0,28.2,87.64200000000002,75.3,10.0,0.935,,,,,,,,,,,,,,,,,,,,
356,DNK,rskbing,2017,Denmark,185.0,10.4047,54.8914,DNK,34.722,-6.127999999999999,-2.267,50.43899999999999,15.716,45.26300000000001,6.058,8.799,0.097,3990.421,0.253,,,,1.194,6.256,0.24,6.6789999999999985,19.98,0.373,0.208,1.092,0.042,1.165,3.486,0.065,0.043,0.16399999999999998,0.094,0.059,0.081,1828.852,1797.058,255.851,18.059,76.792,0.246,0.32299999999999995,0.115,0.111,0.199,,,,,,,,,,5732000.0,,28.7,87.757,75.1,10.0,0.936,,,,,,,,,,,,,,,,,,,,
357,ECU,Cuenca,2019,Ecuador,1499074.0,-79.0048,-2.90841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7,63.986,46.9,,,,,,,,,,,,,,,,,,,,,,
358,ECU,Loja,2019,Ecuador,423878.0,-3.9931300000000003,-79.2042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7,63.986,46.9,,,,,,,,,,,,,,,,,,,,,,
359,ECU,Loja,2020,Ecuador,423878.0,-3.9931300000000003,-79.2042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.3,,,,,,,,,,,,,,,,,,,,,,
360,ECU,Quito,2015,Ecuador,5164945.0,-78.5167,-0.2333,ECU,40.64,-5.943,-2.568,48.502,7.862,19.345,2.507,2.992,0.115,1013.211,0.067,0.235,0.28,0.217,2.325,,1.337,1.535,35.442,,0.14300000000000002,,0.08199999999999999,0.095,2.186,,,0.297,0.023,0.369,0.163,,878.9110000000002,25.985,53.24800000000001,55.067,,0.165,0.012,0.345,0.155,100.16,6.178,20.44,1.261,4.76,0.294,186.91,11529.087,1.08,16212000.0,173000000000.0,46.0,63.398,49.2,86.0,0.764,,-78.5167,-0.2333,2239191.0,4232.0,0.764,46.0,49.2,15.0,35.0,20.2,79.1,51.0,32.1,51.4,51.3,68.2,71.4,30.0,40.0
361,ECU,Quito,2016,Ecuador,5233350.0,-78.5167,-0.2333,ECU,39.505,-2.792,-1.135,47.188,7.683,19.447,2.396,2.861,0.112,1052.716,0.068,0.234,0.279,0.212,2.209,,1.345,1.656,34.295,,0.134,,0.08199999999999999,0.1,2.08,,,0.287,0.024,0.362,0.151,,913.206,27.641,54.593,57.276,,0.168,0.013,0.345,0.155,98.59,5.978,20.57,1.247,4.8,0.29100000000000004,186.393,11302.706,1.103,16491000.0,169000000000.0,45.0,63.534,48.6,86.0,0.758,,,,,,,,,,,,,,,,,,,,
362,ECU,Quito,2017,Ecuador,5759189.0,-78.5167,-0.2333,ECU,39.238,-0.677,-0.267,46.972,7.734,19.711,2.338,2.798,0.11,1091.953,0.069,,,,2.209,,1.202,1.539,34.288000000000004,,0.132,,0.07200000000000001,0.092,2.043,,,0.282,0.022,0.297,0.15,,947.494,29.18,55.795,59.485,,0.17,0.013,0.344,0.154,,,,,,,,,,16785000.0,,44.7,63.67,49.3,86.0,0.76,,,,,,,,,,,,,,,,,,,,
363,ECU,Quito,2018,Ecuador,5081963.0,-78.5167,-0.2333,ECU,41.81800000000001,6.5760000000000005,2.58,49.246,7.428,17.762,2.448,2.883,0.115,1133.771,0.07,,,,2.209,,1.202,1.3219999999999998,37.085,,0.129,,0.07,0.077,2.171,,,0.303,0.018000000000000002,0.28,0.146,,984.578,30.502,56.997,61.695,,0.173,0.013,0.342,0.154,,,,,,,,,,17084000.0,,45.4,63.82100000000001,48.5,86.0,0.762,,,,,,,,,,,,,,,,,,,,
364,ECU,Quito,2019,Ecuador,5081963.0,-78.5167,-0.2333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7,63.986,46.9,,,,,,,,,,,,,,,,,,,,,,
365,ECU,SantiagoGuayaquil,2016,Ecuador,6787374.0,-79.9223,-2.17099,ECU,39.505,-2.792,-1.135,47.188,7.683,19.447,2.396,2.861,0.112,1052.716,0.068,0.234,0.279,0.212,2.209,,1.345,1.656,34.295,,0.134,,0.08199999999999999,0.1,2.08,,,0.287,0.024,0.362,0.151,,913.206,27.641,54.593,57.276,,0.168,0.013,0.345,0.155,98.59,5.978,20.57,1.247,4.8,0.29100000000000004,186.393,11302.706,1.103,16491000.0,169000000000.0,45.0,63.534,48.6,86.0,0.758,,,,,,,,,,,,,,,,,,,,
366,ECU,SantiagoGuayaquil,2017,Ecuador,6787374.0,-79.9223,-2.17099,ECU,39.238,-0.677,-0.267,46.972,7.734,19.711,2.338,2.798,0.11,1091.953,0.069,,,,2.209,,1.202,1.539,34.288000000000004,,0.132,,0.07200000000000001,0.092,2.043,,,0.282,0.022,0.297,0.15,,947.494,29.18,55.795,59.485,,0.17,0.013,0.344,0.154,,,,,,,,,,16785000.0,,44.7,63.67,49.3,86.0,0.76,,,,,,,,,,,,,,,,,,,,
367,ETH,Addis Ababa,2016,Ethiopia,3708292.0,38.7544,9.02887,ETH,14.432,13.697,1.739,19.592,5.16,35.75199999999999,0.139,0.189,0.041,196.231,0.013,0.078,0.106,,3.217,1.396,,,9.82,,0.031,0.013,,,0.095,,0.01,0.08199999999999999,,,0.22,6.047999999999999,167.66299999999995,,,22.52,0.001,0.031,,,0.061,188.66,1.821,105.76,1.021,50.69,0.489,,,,103603000.0,184000000000.0,,19.866,51.5,173.0,0.467,63.10250000000003,38.754366,9.028874,3516188.6,540.0,0.467,38.87940929917293,51.5,30.0,33.0,67.76822911104446,77.2,90.5,64.32249647213446,55.8,57.7,66.0,65.0,20.0,20.0
368,ETH,Addis Ababa,2017,Ethiopia,5043860.0,38.7544,9.02887,ETH,15.594,8.048,1.161,20.874,5.28,33.861999999999995,0.147,0.196,0.044,211.825,0.013,,,,3.217,1.539,,,10.838,,0.03,0.014,,,0.102,,0.011,0.08900000000000001,,,0.218,7.5870000000000015,178.50099999999995,,,25.737,0.001,0.032,,,0.067,,,,,,,,,,106400000.0,,,20.31,52.7,173.0,0.474,62.45277777777774,,,,,,,,,,,,,,,,,,,
369,FIN,Espoo,2017,Finland,1233581.0,24.6559,60.2055,FIN,44.673,-5.409,-2.5540000000000003,63.827,19.154,42.875,8.106,11.582,0.125,3063.421,0.194,,,,0.604,17.083,0.147,4.024,22.088,0.727,0.11,3.1,0.027000000000000003,0.73,4.008,0.132,0.119,0.181,0.057,0.036000000000000004,0.041,1200.74,1560.506,227.777,2.383,46.243,0.162,0.281,0.102,0.015,0.12,,,,,,,,,,5511000.0,,27.4,85.325,74.0,11.0,0.935,,24.6559,60.205491,281732.25,312.0,0.935,27.4,74.0,90.6,90.0,82.7,66.6,0.0,77.3,90.2,53.4,85.1,87.0,85.0,80.0
370,FIN,Espoo,2018,Finland,1143000.0,24.6559,60.2055,FIN,45.849,2.633,1.176,67.571,21.721,47.37600000000001,8.302,12.234000000000002,0.126,3109.27,0.192,,,,0.602,17.904,0.091,4.552,22.032,0.669,0.109,3.242,0.016,0.8240000000000001,3.989,0.121,0.122,0.18,0.061,0.021,0.04,1218.644,1582.5379999999998,232.329,2.474,46.845,0.161,0.278,0.101,0.015,0.117,,,,,,,,,,5523000.0,,27.3,85.382,74.1,11.0,0.937,,24.6559,60.205491,281732.25,312.0,0.937,27.3,74.1,89.0,89.8,82.7,66.5,2.3,81.1,89.9,50.5,86.0,86.9,85.0,80.0
371,FIN,Espoo,2019,Finland,1102000.0,24.6559,60.2055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.446,74.9,,,,,,,,,,,,,,,,,,,,,,
372,FIN,Helsinki,2015,Finland,2789724.0,24.941,60.1733,FIN,44.114,-7.409,-3.53,65.104,20.99,47.582,8.048,11.878,0.125,2971.52,0.197,0.212,0.313,0.136,0.462,16.838,0.109,4.8660000000000005,21.156,0.684,0.084,3.072,0.02,0.888,3.86,0.125,0.115,0.17800000000000002,0.07200000000000001,0.03,0.032,1165.015,1515.639,219.4,2.133,45.087,0.163,0.285,0.105,0.014,0.127,60.15,10.974,4.61,0.841,4.68,0.8540000000000001,325.504,59387.721,1.565,5481000.0,208000000000.0,27.1,85.225,73.4,11.0,0.93,44.920329670329686,,,,,,,,,,,,,,,,,,,
373,FIN,Helsinki,2016,Finland,2789724.0,24.941,60.1733,FIN,47.228,7.059,3.114,65.493,18.266,38.676,8.59,11.912,0.134,3018.748,0.195,0.224,0.31,0.141,0.5529999999999999,18.642,0.104,4.353,22.779,0.7959999999999999,0.101,3.391,0.019,0.792,4.143,0.145,0.13,0.19,0.063,0.028,0.038,1183.657,1538.418,223.753,2.237,45.64,0.162,0.28300000000000003,0.104,0.014,0.123,63.16,11.488,4.49,0.8170000000000001,4.64,0.8440000000000001,334.384,60819.206,1.585,5498000.0,211000000000.0,27.1,85.275,72.6,11.0,0.932,42.90414364640888,24.9410248,60.17332439999999,639758.4,214.0,0.932,27.1,72.6,90.0,89.0,82.2,66.5,0.8,81.6,90.7,53.7,81.9,88.0,85.0,80.0
374,FIN,Helsinki,2017,Finland,2789724.0,24.941,60.1733,FIN,44.673,-5.409,-2.5540000000000003,63.827,19.154,42.875,8.106,11.582,0.125,3063.421,0.194,,,,0.604,17.083,0.147,4.024,22.088,0.727,0.11,3.1,0.027000000000000003,0.73,4.008,0.132,0.119,0.181,0.057,0.036000000000000004,0.041,1200.74,1560.506,227.777,2.383,46.243,0.162,0.281,0.102,0.015,0.12,,,,,,,,,,5511000.0,,27.4,85.325,74.0,11.0,0.935,42.81698630136985,24.9410248,60.17332439999999,639758.4,214.0,0.935,27.4,74.0,90.6,90.0,82.7,66.6,0.0,77.3,90.2,53.4,85.1,87.0,85.0,80.0
375,FIN,Helsinki,2018,Finland,2667939.0,24.941,60.1733,FIN,45.849,2.633,1.176,67.571,21.721,47.37600000000001,8.302,12.234000000000002,0.126,3109.27,0.192,,,,0.602,17.904,0.091,4.552,22.032,0.669,0.109,3.242,0.016,0.8240000000000001,3.989,0.121,0.122,0.18,0.061,0.021,0.04,1218.644,1582.5379999999998,232.329,2.474,46.845,0.161,0.278,0.101,0.015,0.117,,,,,,,,,,5523000.0,,27.3,85.382,74.1,11.0,0.937,44.0141274238227,24.9410248,60.17332439999999,639758.4,214.0,0.937,27.3,74.1,89.0,89.8,82.7,66.5,2.3,81.1,89.9,50.5,86.0,86.9,85.0,80.0
376,FIN,Helsinki,2019,Finland,5848287.0,24.941,60.1733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.446,74.9,,,,,,,,,,,,,,,,,,,,,,
377,FIN,Lahti,2015,Finland,685460.0,25.65,60.9833,FIN,44.114,-7.409,-3.53,65.104,20.99,47.582,8.048,11.878,0.125,2971.52,0.197,0.212,0.313,0.136,0.462,16.838,0.109,4.8660000000000005,21.156,0.684,0.084,3.072,0.02,0.888,3.86,0.125,0.115,0.17800000000000002,0.07200000000000001,0.03,0.032,1165.015,1515.639,219.4,2.133,45.087,0.163,0.285,0.105,0.014,0.127,60.15,10.974,4.61,0.841,4.68,0.8540000000000001,325.504,59387.721,1.565,5481000.0,208000000000.0,27.1,85.225,73.4,11.0,0.93,,25.65,60.9833,119884.4,517.0,0.93,27.1,73.4,90.0,89.0,82.7,66.4,3.6,77.3,92.6,54.8,79.9,88.0,90.0,80.0
378,FIN,Lahti,2016,Finland,685460.0,25.65,60.9833,FIN,47.228,7.059,3.114,65.493,18.266,38.676,8.59,11.912,0.134,3018.748,0.195,0.224,0.31,0.141,0.5529999999999999,18.642,0.104,4.353,22.779,0.7959999999999999,0.101,3.391,0.019,0.792,4.143,0.145,0.13,0.19,0.063,0.028,0.038,1183.657,1538.418,223.753,2.237,45.64,0.162,0.28300000000000003,0.104,0.014,0.123,63.16,11.488,4.49,0.8170000000000001,4.64,0.8440000000000001,334.384,60819.206,1.585,5498000.0,211000000000.0,27.1,85.275,72.6,11.0,0.932,,,,,,,,,,,,,,,,,,,,
379,FIN,Lahti,2017,Finland,717200.0,25.65,60.9833,FIN,44.673,-5.409,-2.5540000000000003,63.827,19.154,42.875,8.106,11.582,0.125,3063.421,0.194,,,,0.604,17.083,0.147,4.024,22.088,0.727,0.11,3.1,0.027000000000000003,0.73,4.008,0.132,0.119,0.181,0.057,0.036000000000000004,0.041,1200.74,1560.506,227.777,2.383,46.243,0.162,0.281,0.102,0.015,0.12,,,,,,,,,,5511000.0,,27.4,85.325,74.0,11.0,0.935,,25.65,60.9833,119884.4,517.0,0.935,27.4,74.0,90.6,90.0,82.7,66.6,0.0,77.3,90.2,53.4,85.1,87.0,85.0,80.0
380,FIN,Lahti,2018,Finland,717200.0,25.65,60.9833,FIN,45.849,2.633,1.176,67.571,21.721,47.37600000000001,8.302,12.234000000000002,0.126,3109.27,0.192,,,,0.602,17.904,0.091,4.552,22.032,0.669,0.109,3.242,0.016,0.8240000000000001,3.989,0.121,0.122,0.18,0.061,0.021,0.04,1218.644,1582.5379999999998,232.329,2.474,46.845,0.161,0.278,0.101,0.015,0.117,,,,,,,,,,5523000.0,,27.3,85.382,74.1,11.0,0.937,,,,,,,,,,,,,,,,,,,,
381,FIN,Lahti,2019,Finland,690300.0,25.65,60.9833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.446,74.9,,,,,,,,,,,,,,,,,,,,,,
382,FIN,Porvoo,2020,Finland,252300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.7,,,,,,,,,,,,,,,,,,,,,,
383,FIN,Turku,2014,Finland,1033000.0,22.2666,60.4518,FIN,47.644,-7.936,-4.107,67.57600000000001,19.932,41.83600000000001,8.724,12.374,0.135,2927.407,0.199,0.23,0.326,0.146,0.469,19.309,0.084,5.545,21.451,0.7859999999999999,0.086,3.536,0.015,1.015,3.928,0.14400000000000002,0.129,0.183,0.084,0.023,0.032,1148.178,1494.483,214.534,2.024,44.624,0.16399999999999998,0.287,0.106,0.013,0.131,63.37,11.604,4.68,0.857,4.7,0.861,327.086,59894.97900000001,1.58,5461000.0,207000000000.0,26.8,85.175,73.4,11.0,0.928,,,,,,,,,,,,,,,,,,,,
384,FIN,Turku,2015,Finland,1051000.0,22.2666,60.4518,FIN,44.114,-7.409,-3.53,65.104,20.99,47.582,8.048,11.878,0.125,2971.52,0.197,0.212,0.313,0.136,0.462,16.838,0.109,4.8660000000000005,21.156,0.684,0.084,3.072,0.02,0.888,3.86,0.125,0.115,0.17800000000000002,0.07200000000000001,0.03,0.032,1165.015,1515.639,219.4,2.133,45.087,0.163,0.285,0.105,0.014,0.127,60.15,10.974,4.61,0.841,4.68,0.8540000000000001,325.504,59387.721,1.565,5481000.0,208000000000.0,27.1,85.225,73.4,11.0,0.93,,22.266630300000006,60.4518126,189400.0,246.0,0.93,27.1,73.4,90.0,89.0,82.7,66.4,3.6,81.1,92.6,54.8,79.9,88.0,90.0,80.0
385,FIN,Turku,2016,Finland,1107500.0,22.2666,60.4518,FIN,47.228,7.059,3.114,65.493,18.266,38.676,8.59,11.912,0.134,3018.748,0.195,0.224,0.31,0.141,0.5529999999999999,18.642,0.104,4.353,22.779,0.7959999999999999,0.101,3.391,0.019,0.792,4.143,0.145,0.13,0.19,0.063,0.028,0.038,1183.657,1538.418,223.753,2.237,45.64,0.162,0.28300000000000003,0.104,0.014,0.123,63.16,11.488,4.49,0.8170000000000001,4.64,0.8440000000000001,334.384,60819.206,1.585,5498000.0,211000000000.0,27.1,85.275,72.6,11.0,0.932,,22.266630300000006,60.4518126,189400.0,246.0,0.932,27.1,72.6,90.0,89.0,82.7,66.5,0.8,81.1,90.7,53.7,81.9,88.0,85.0,80.0
