,Country Code,Country Name,City,CDP_id,CDP_Date_measure,CDP_Latitude,CDP_Longitude,CDP_Altitude,CDP_GDP,CDP_Land_Area,CDP_Population,CDP_Temperature,CDP_EmissionsScope1,CDP_EmissionsScope2,CDP_EmissionsScope3,CDP_TotalEmissions,CDP_Total+Emissions,CDP_Gas_CH4,CDP_Gas_CO2,CDP_Gas_N20,CDP_Gas_HFCs,CDP_Gas_NF3,CDP_Gas_PFCs,CDP_Gas_SF6,OWID_co2,OWID_co2_growth_prct,OWID_co2_growth_abs,OWID_consumption_co2,OWID_trade_co2,OWID_trade_co2_share,OWID_co2_per_capita,OWID_consumption_co2_per_capita,OWID_share_global_co2,OWID_cumulative_co2,OWID_share_global_cumulative_co2,OWID_co2_per_gdp,OWID_consumption_co2_per_gdp,OWID_co2_per_unit_energy,OWID_cement_co2,OWID_coal_co2,OWID_flaring_co2,OWID_gas_co2,OWID_oil_co2,OWID_other_industry_co2,OWID_cement_co2_per_capita,OWID_coal_co2_per_capita,OWID_flaring_co2_per_capita,OWID_gas_co2_per_capita,OWID_oil_co2_per_capita,OWID_other_co2_per_capita,OWID_share_global_coal_co2,OWID_share_global_oil_co2,OWID_share_global_gas_co2,OWID_share_global_flaring_co2,OWID_share_global_cement_co2,OWID_cumulative_coal_co2,OWID_cumulative_oil_co2,OWID_cumulative_gas_co2,OWID_cumulative_flaring_co2,OWID_cumulative_cement_co2,OWID_share_global_cumulative_coal_co2,OWID_share_global_cumulative_oil_co2,OWID_share_global_cumulative_gas_co2,OWID_share_global_cumulative_flaring_co2,OWID_share_global_cumulative_cement_co2,OWID_total_ghg,OWID_ghg_per_capita,OWID_methane,OWID_methane_per_capita,OWID_nitrous_oxide,OWID_nitrous_oxide_per_capita,OWID_primary_energy_consumption,OWID_energy_per_capita,OWID_energy_per_gdp,GINI_GINI,POP_Population,GDP_GDP,GDP_Property Rights,GDP_Government Integrity,GDP_Judicial Effectiveness,GDP_Tax Burden,GDP_Government Spending,GDP_Fiscal Health,GDP_Business Freedom,GDP_Labor Freedom,GDP_Monetary Freedom,GDP_Trade Freedom,GDP_Investment Freedom,GDP_Financial Freedom,HDI_HDI,CDP_inconsistent,CDP_pct_change2
332,USA,United States,Richmond,49334,2013.0,37.5407,-77.436,,,,,,,,,3188954.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5412.432,-2.684,-149.287,5728.896,316.463,5.847,16.868,17.854,15.372,388982.811,25.775,0.32,0.339,0.21,39.907,1503.253,61.985,1497.933,2278.794,30.56,0.124,4.685,0.193,4.668,7.102,0.095,10.279000000000002,19.126,22.151,17.12,2.794,168976.09399999998,146500.425,68193.134,1911.048,2686.547,23.652,27.538,32.693000000000005,12.372,7.55,5966.46,18.594,648.55,2.021,249.24,0.777,25739.632,80216.25099999999,1.523,41.2,81.671,76.2,80.0,73.0,,66.2,51.8,,88.8,98.5,76.6,87.0,70.0,70.0,0.921,0.0,0.0
333,USA,United States,Richmond VA,49334,2013.0,37.5407,-77.436,49.0,70491000000.0,162.0,217853.0,15.0,1470127.0,1682371.0,,3152498.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5292.268,-2.22,-120.165,5609.857,317.59,6.001,16.384,17.367,15.026,394275.079,25.53,0.308,0.326,0.206,39.439,1378.16,52.85,1509.03,2285.33,27.458,0.122,4.267,0.16399999999999998,4.672,7.075,0.085,9.594,19.093,21.744,14.23,2.695,170354.254,148785.756,69702.164,1963.898,2725.986,23.375,27.352,32.34,12.416,7.359,5833.49,18.059,629.38,1.948,251.7,0.779,25733.26,79665.59,1.496,41.1,81.862,75.4,80.0,74.0,,65.6,54.7,,84.7,91.4,77.0,87.0,70.0,70.0,0.922,0.0,0.0
334,USA,United States,Roanoke,58310,2015.0,37.271,-79.9414,400.0,13900000000.0,111.0,98465.0,14.0,,,,1971679.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5272.937,-1.4755,-79.41300000000001,5600.691999999999,327.7555,6.2165,16.2725,17.2835,14.871500000000001,396901.882,25.408,0.308,0.326,0.206,39.8815,1357.848,53.847,1500.411,2293.6485000000002,27.301,0.123,4.1905,0.16649999999999998,4.6305,7.078,0.084,9.437,19.000500000000002,21.356,13.903,2.713,171023.022,149936.739,70448.06,1991.32,2746.148,23.238500000000002,27.259500000000003,32.158500000000004,12.43,7.27,5833.49,18.059,629.38,1.948,251.7,0.779,25733.26,79665.59,1.496,41.150000000000006,81.95999999999998,75.25,80.65,76.05,75.1,65.44999999999999,55.3,53.3,84.55000000000001,91.2,78.55,87.05,75.0,70.0,0.923,0.0,0.0
335,USA,United States,Rochester,49342,2014.0,43.161,-77.6109,154.0,43202.0,96.0,210563.0,9.0,,,,1800000.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5253.606,-0.731,-38.661,5591.526999999999,337.921,6.432,16.160999999999998,17.2,14.717,399528.685,25.286,,,,40.324,1337.536,54.844,1491.792,2301.967,27.144,0.124,4.114,0.16899999999999998,4.589,7.081,0.083,9.28,18.908,20.968000000000004,13.576,2.7310000000000003,171691.79,151087.72199999998,71193.95599999999,2018.742,2766.31,23.102,27.167,31.977,12.444,7.181,,,,,,,,,,41.2,82.05799999999998,75.1,81.3,78.1,75.1,65.3,55.9,53.3,84.4,91.0,80.1,87.1,80.0,70.0,0.924,0.0,0.0
336,USA,United States,Salt Lake,31177,2015.0,40.7608,-111.891,1319.0,78950000.0,287.0,192672.0,12.7,,,,4752386.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5253.606,-0.731,-38.661,5591.526999999999,337.921,6.432,16.160999999999998,17.2,14.717,399528.685,25.286,,,,40.324,1337.536,54.844,1491.792,2301.967,27.144,0.124,4.114,0.16899999999999998,4.589,7.081,0.083,9.28,18.908,20.968000000000004,13.576,2.7310000000000003,171691.79,151087.72199999998,71193.95599999999,2018.742,2766.31,23.102,27.167,31.977,12.444,7.181,,,,,,,,,,41.2,82.05799999999998,75.1,81.3,78.1,75.1,65.3,55.9,53.3,84.4,91.0,80.1,87.1,80.0,70.0,0.924,0.0,0.0
337,USA,United States,San Antonio,43905,2014.3333333333333,29.4241,-98.4936,787.0,93198982910.0,445.5,1446563.3333333333,27.0,8507928.5,7573884.5,,15667959.666666666,14770253.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,5323.585333333333,0.10299999999999991,4.149666666666661,5656.256333333334,332.6713333333334,6.249,16.37666666666667,17.399666666666665,14.879333333333335,399585.7766666667,25.28933333333333,0.308,0.326,0.206,40.029,1332.5826666666665,59.82900000000001,1551.2866666666666,2312.461333333333,27.396666666666665,0.123,4.1000000000000005,0.18399999999999997,4.771666666666666,7.113666666666667,0.084,9.214666666666666,19.060333333333336,21.595,14.840666666666666,2.696,171673.29566666667,151103.76266666668,71247.70466666667,2024.3916666666664,2766.3096666666665,23.10066666666667,27.171333333333337,31.99066666666667,12.471666666666666,7.183333333333333,5833.49,18.059,629.38,1.948,251.7,0.779,25733.26,79665.59,1.496,41.23333333333334,82.05866666666665,75.39999999999999,80.2,74.66666666666667,76.0,65.33333333333333,55.699999999999996,54.05,83.93333333333334,91.26666666666667,78.56666666666666,86.93333333333334,78.33333333333333,73.33333333333333,0.9236666666666666,0.0,-0.018736706975782114
338,USA,United States,San Diego,35884,2009.0,32.7181,-117.17,129.0,206817000000.0,964.5,1400000.0,17.6,,,,12624227.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5456.0053333333335,0.458,24.662000000000003,5760.899,304.894,5.594666666666668,17.087999999999997,18.042666666666666,15.522,385284.706,25.943,0.329,0.3473333333333333,0.21166666666666667,38.41566666666666,1616.625,55.996,1463.969,2250.885333333333,30.114666666666665,0.12033333333333333,5.066999999999999,0.17566666666666664,4.583666666666667,7.048000000000001,0.09433333333333334,10.947666666666665,19.105999999999998,21.884,15.552000000000001,2.6336666666666666,167855.90866666668,144995.54233333332,67212.38666666666,1867.287,2659.9423333333334,23.83566666666667,27.671000000000003,32.934,12.274666666666667,7.696000000000001,5995.850000000001,18.778333333333332,641.2199999999999,2.0080000000000005,251.42,0.7873333333333333,25793.862666666664,80772.452,1.555,41.1,81.54799999999999,75.63333333333334,81.66666666666667,72.33333333333333,,66.89999999999999,50.20000000000001,,88.13333333333333,94.7,75.8,86.73333333333333,70.0,70.0,0.92,0.0,0.0
339,USA,United States,San Francisco,31182,2013.7142857142858,37.7749,-122.419,142.0,103336329569.5,121.0,871220.5,12.25,4075107.83,879611.2125,317476.74,4999224.394285714,5164429.615,1.0,1.0,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,5409.822666666667,0.20316666666666663,9.552166666666666,5728.4175,318.5948333333334,5.896166666666667,16.813,17.802333333333333,15.258333333333333,391553.1966666667,25.656999999999996,0.32675000000000004,0.34525,0.21125,39.300333333333334,1495.4526666666668,59.435,1505.7783333333334,2280.5840000000003,29.272666666666666,0.122,4.6531666666666665,0.18466666666666667,4.6770000000000005,7.085333333333334,0.09083333333333334,10.195333333333332,19.08866666666667,21.807333333333332,15.677999999999999,2.6813333333333333,169534.90883333332,147668.76399999997,68978.54066666667,1937.031,2706.552833333333,23.514333333333337,27.45216666666667,32.521166666666666,12.365833333333333,7.471499999999999,5988.5025000000005,18.73225,643.0525,2.01125,250.875,0.7847500000000001,25780.304999999997,80633.40174999999,1.5470000000000002,41.18333333333333,81.86971428571428,75.81428571428572,80.7,73.91428571428571,76.86666666666666,67.48571428571428,53.128571428571426,53.73333333333333,86.3,93.48571428571428,77.04285714285716,86.8,75.71428571428571,72.85714285714286,0.9216666666666667,0.0,0.001377256813931241
340,USA,United States,San Leandro,59631,2015.0,37.7249,-122.156,15.0,5980612000.0,40.0,89819.66666666667,15.0,536036.2133333333,102335.12666666666,22639.85,658746.1866666666,673431.86,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,5339.244,1.2645,66.307,5679.456,340.21200000000005,6.373,16.372999999999998,17.416,14.806000000000001,402241.12549999997,25.169,,,,40.324,1309.7939999999999,63.3185,1572.415,2326.027,27.366,0.1235,4.0165,0.194,4.8214999999999995,7.133,0.0835,9.024999999999999,19.044,21.520500000000002,15.145999999999999,2.6965000000000003,172332.81650000002,152262.766,72020.475,2054.6385,2786.4714999999997,22.9635,27.081000000000003,31.816000000000003,12.499500000000001,7.0954999999999995,,,,,,,,,,41.3,82.25766666666665,75.86666666666667,79.96666666666665,75.8,76.86666666666666,68.49999999999999,56.5,53.73333333333333,83.63333333333334,90.60000000000001,78.43333333333332,86.8,83.33333333333333,76.66666666666667,0.9245000000000001,0.0,0.01959377719584691
341,USA,United States,Santa Barbara CA,59531,2015.0,,,,,,93532.0,,394627.44,111114.14,10464.38,516205.96,538590.05,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.459,76.8,79.3,77.4,78.6,75.1,57.1,53.1,83.8,89.4,76.6,86.6,85.0,80.0,,0.0,0.0
342,USA,United States,Santa Fe,74531,2015.0,35.5,-106.0,,,,149790.0,,1307967.0,503122.0,33245.0,1789058.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5424.882,3.26,171.275,5767.385,342.5030000000001,6.314,16.585,17.632,14.895,404953.566,25.052,,,,40.324,1282.052,71.793,1653.0379999999998,2350.087,27.588,0.123,3.919,0.219,5.0539999999999985,7.185,0.084,8.77,19.18,22.073,16.715999999999998,2.662,172973.843,153437.81,72846.994,2090.535,2806.633,22.825,26.995,31.655,12.555,7.01,,,,,,,,,,41.4,82.256,75.7,79.3,71.9,76.9,65.1,56.5,54.8,82.7,91.4,78.6,86.7,85.0,80.0,0.925,0.0,0.0
343,USA,United States,Santa Monica,54110,2013.0,34.0219,-118.48100000000001,320.0,,20.0,92159.33333333333,20.0,428105.6666666667,228409.0,,907961.5,1110480.0,1.0,1.0,0.75,0.75,0.75,0.75,0.75,5345.7970000000005,-0.59375,-34.2095,5674.41625,328.61925,6.1485,16.499499999999998,17.513250000000003,15.002500000000001,396935.03524999996,25.41075,0.314,0.3325,0.208,39.9985,1375.25025,60.368,1537.9482499999997,2304.0445,28.1875,0.12325,4.24625,0.18625,4.745749999999999,7.1107499999999995,0.08675000000000001,9.48075,19.07675,21.734,15.410499999999999,2.7205000000000004,170998.99525,149952.92825,70484.062,1996.05575,2746.3689999999997,23.238500000000002,27.263,32.166250000000005,12.44675,7.275,5899.975,18.326500000000003,638.9649999999999,1.9845,250.47,0.778,25736.446,79940.9205,1.5095,41.225,81.96175,75.60000000000001,80.15,74.25,76.0,65.55000000000001,54.725,54.05,85.14999999999999,93.07499999999999,78.07499999999999,86.95,76.25,72.5,0.923,0.0,0.14353994582127827
344,USA,United States,Sarasota,74427,2018.0,82.5307,27.3364,,,,56000.0,,220114.0,407299.0,41350.0,668763.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.459,76.8,79.3,77.4,78.6,75.1,57.1,53.1,83.8,89.4,76.6,86.6,85.0,80.0,,0.0,0.0
345,USA,United States,Savannah,54085,2014.0,32.0835,-81.0998,15.0,15905000000.0,175.0,145014.5,19.0,1792217.5,1228219.0,,3609546.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5272.937,-1.4755,-79.41300000000001,5600.691999999999,327.7555,6.2165,16.2725,17.2835,14.871500000000001,396901.882,25.408,0.308,0.326,0.206,39.8815,1357.848,53.847,1500.411,2293.6485000000002,27.301,0.123,4.1905,0.16649999999999998,4.6305,7.078,0.084,9.437,19.000500000000002,21.356,13.903,2.713,171023.022,149936.739,70448.06,1991.32,2746.148,23.238500000000002,27.259500000000003,32.158500000000004,12.43,7.27,5833.49,18.059,629.38,1.948,251.7,0.779,25733.26,79665.59,1.496,41.150000000000006,81.95999999999998,75.25,80.65,76.05,75.1,65.44999999999999,55.3,53.3,84.55000000000001,91.2,78.55,87.05,75.0,70.0,0.923,0.0,0.0
346,USA,United States,Seattle,16581,2013.0,47.6062,-122.33200000000001,15.0,300827000000.0,3692.0,683266.6666666666,11.0,3318000.0,68000.0,88000.0,4323000.0,,1.0,1.0,0.5,0.5,0.5,0.5,1.0,5345.7970000000005,-0.59375,-34.2095,5674.41625,328.61925,6.1485,16.499499999999998,17.513250000000003,15.002500000000001,396935.03524999996,25.41075,0.314,0.3325,0.208,39.9985,1375.25025,60.368,1537.9482499999997,2304.0445,28.1875,0.12325,4.24625,0.18625,4.745749999999999,7.1107499999999995,0.08675000000000001,9.48075,19.07675,21.734,15.410499999999999,2.7205000000000004,170998.99525,149952.92825,70484.062,1996.05575,2746.3689999999997,23.238500000000002,27.263,32.166250000000005,12.44675,7.275,5899.975,18.326500000000003,638.9649999999999,1.9845,250.47,0.778,25736.446,79940.9205,1.5095,41.225,81.96175,75.60000000000001,80.15,74.25,76.0,65.55000000000001,54.725,54.05,85.14999999999999,93.07499999999999,78.07499999999999,86.95,76.25,72.5,0.923,0.0,-0.07936701321080969
347,USA,United States,Somerville,58531,2014.6666666666667,42.3934,-71.0826,4.0,,10.3,79102.33333333333,11.0,463732.0,124419.0,26537.0,598883.6666666666,618374.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,5323.585333333333,0.10299999999999991,4.149666666666661,5656.256333333334,332.6713333333334,6.249,16.37666666666667,17.399666666666665,14.879333333333335,399585.7766666667,25.28933333333333,0.308,0.326,0.206,40.029,1332.5826666666665,59.82900000000001,1551.2866666666666,2312.461333333333,27.396666666666665,0.123,4.1000000000000005,0.18399999999999997,4.771666666666666,7.113666666666667,0.084,9.214666666666666,19.060333333333336,21.595,14.840666666666666,2.696,171673.29566666667,151103.76266666668,71247.70466666667,2024.3916666666664,2766.3096666666665,23.10066666666667,27.171333333333337,31.99066666666667,12.471666666666666,7.183333333333333,5833.49,18.059,629.38,1.948,251.7,0.779,25733.26,79665.59,1.496,41.23333333333334,82.05866666666665,75.39999999999999,80.2,74.66666666666667,76.0,65.33333333333333,55.699999999999996,54.05,83.93333333333334,91.26666666666667,78.56666666666666,86.93333333333334,78.33333333333333,73.33333333333333,0.9236666666666666,0.0,0.014562235120278322
348,USA,United States,St Louis,35393,2012.3333333333333,38.627,-90.19939999999998,142.0,149900000000.0,170.9,319294.0,13.9,2739324.8066666666,5196283.95,,7604881.6866666665,7219170.0,1.0,1.0,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5409.822666666667,0.20316666666666663,9.552166666666666,5728.4175,318.5948333333334,5.896166666666667,16.813,17.802333333333333,15.258333333333333,391553.1966666667,25.656999999999996,0.32675000000000004,0.34525,0.21125,39.300333333333334,1495.4526666666668,59.435,1505.7783333333334,2280.5840000000003,29.272666666666666,0.122,4.6531666666666665,0.18466666666666667,4.6770000000000005,7.085333333333334,0.09083333333333334,10.195333333333332,19.08866666666667,21.807333333333332,15.677999999999999,2.6813333333333333,169534.90883333332,147668.76399999997,68978.54066666667,1937.031,2706.552833333333,23.514333333333337,27.45216666666667,32.521166666666666,12.365833333333333,7.471499999999999,5988.5025000000005,18.73225,643.0525,2.01125,250.875,0.7847500000000001,25780.304999999997,80633.40174999999,1.5470000000000002,41.18333333333333,81.77149999999999,75.65,80.93333333333334,73.33333333333333,76.0,66.21666666666665,52.46666666666666,54.05,86.71666666666668,94.16666666666667,77.11666666666667,86.83333333333333,74.16666666666667,71.66666666666667,0.9216666666666667,0.0,-0.0021468034630023705
349,USA,United States,St Petersburg,49172,2016.0,,,,,356.0,266000.0,,1428892.0,1356551.0,184213.0,2693166.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.459,76.69999999999999,80.55,77.30000000000001,81.15,74.85,56.8,53.7,83.55,88.65,76.05,83.19999999999999,85.0,80.0,,0.0,0.0
350,USA,United States,Tacoma,54026,2016.0,47.2529,-122.444,,,,213778.0,,962074.0,67395.0,71639.0,1074905.0,1101108.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,5424.882,3.26,171.275,5767.385,342.5030000000001,6.314,16.585,17.632,14.895,404953.566,25.052,,,,40.324,1282.052,71.793,1653.0379999999998,2350.087,27.588,0.123,3.919,0.219,5.0539999999999985,7.185,0.084,8.77,19.18,22.073,16.715999999999998,2.662,172973.843,153437.81,72846.994,2090.535,2806.633,22.825,26.995,31.655,12.555,7.01,,,,,,,,,,41.4,82.3575,76.25,79.3,74.65,77.75,70.1,56.8,53.95,83.25,90.4,77.6,86.65,85.0,80.0,0.925,0.0,0.0
351,USA,United States,Tempe,53921,2016.0,33.4255,-111.94,335.0,198000000000.0,39.5,175826.0,21.8,1285662.84,1144463.69,,3187650.72,4577183.32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5339.244,1.2645,66.307,5679.456,340.21200000000005,6.373,16.372999999999998,17.416,14.806000000000001,402241.12549999997,25.169,,,,40.324,1309.7939999999999,63.3185,1572.415,2326.027,27.366,0.1235,4.0165,0.194,4.8214999999999995,7.133,0.0835,9.024999999999999,19.044,21.520500000000002,15.145999999999999,2.6965000000000003,172332.81650000002,152262.766,72020.475,2054.6385,2786.4714999999997,22.9635,27.081000000000003,31.816000000000003,12.499500000000001,7.0954999999999995,,,,,,,,,,41.3,82.15699999999998,75.4,80.3,75.0,76.0,65.19999999999999,56.2,54.05,83.55000000000001,91.2,79.35,86.9,82.5,75.0,0.9245000000000001,0.0,0.0
352,USA,United States,Tucson,49338,2012.0,32.2217,-110.9265,743.0,35717000.0,587.2,529845.0,21.6,2571089.0,4088012.0,,6659101.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5292.268,-2.22,-120.165,5609.857,317.59,6.001,16.384,17.367,15.026,394275.079,25.53,0.308,0.326,0.206,39.439,1378.16,52.85,1509.03,2285.33,27.458,0.122,4.267,0.16399999999999998,4.672,7.075,0.085,9.594,19.093,21.744,14.23,2.695,170354.254,148785.756,69702.164,1963.898,2725.986,23.375,27.352,32.34,12.416,7.359,5833.49,18.059,629.38,1.948,251.7,0.779,25733.26,79665.59,1.496,41.1,81.862,75.4,80.0,74.0,,65.6,54.7,,84.7,91.4,77.0,87.0,70.0,70.0,0.922,0.0,0.0
353,USA,United States,University  MO,58628,2005.0,38.6682,-90.3325,160.0,,15.3,35371.0,13.9,165762.0,234882.0,,501147.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5292.268,-2.22,-120.165,5609.857,317.59,6.001,16.384,17.367,15.026,394275.079,25.53,0.308,0.326,0.206,39.439,1378.16,52.85,1509.03,2285.33,27.458,0.122,4.267,0.16399999999999998,4.672,7.075,0.085,9.594,19.093,21.744,14.23,2.695,170354.254,148785.756,69702.164,1963.898,2725.986,23.375,27.352,32.34,12.416,7.359,5833.49,18.059,629.38,1.948,251.7,0.779,25733.26,79665.59,1.496,41.1,81.862,75.4,80.0,74.0,,65.6,54.7,,84.7,91.4,77.0,87.0,70.0,70.0,0.922,0.0,0.0
354,USA,United States,Washington DC,31090,2014.0,38.9072,-77.0369,,122146000000.0,158.0,687571.0,14.7,3293979.0949999997,4132403.2,443120.6,7965659.7875,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5413.15975,0.17749999999999988,7.754249999999999,5735.529999999999,322.37000000000006,5.9635,16.766750000000002,17.76425,15.190999999999999,394258.86025,25.53425,0.3285,0.347,0.212,39.9985,1463.76325,62.19625,1524.5419999999997,2293.30975,29.350499999999997,0.12375,4.5385,0.19249999999999998,4.7195,7.10125,0.09075000000000001,9.98,19.07675,21.819000000000003,16.02225,2.7112499999999997,170278.64225,148811.897,69732.32125000001,1967.347,2726.5325,23.3775,27.357750000000003,32.34275,12.40725,7.3725000000000005,6032.105,18.8645,649.585,2.0315,250.305,0.783,25854.3125,80853.644,1.5485,41.325,81.86699999999999,75.625,80.15,73.75,76.0,65.6,53.075,54.05,86.27499999999999,94.525,77.675,86.89999999999999,76.25,72.5,0.9225000000000001,0.0,-0.033671896200476725
355,USA,United States,Wellfleet,832838,2018.0,41.9305,-70.031,,,,3500.0,,12422.55,7838.23,21526.21,20314.83,41786.99,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.459,76.8,79.3,77.4,78.6,75.1,57.1,53.1,83.8,89.4,76.6,86.6,85.0,80.0,,0.0,0.0
356,USA,United States,West Hollywood,58357,2008.0,34.09,-118.36200000000001,90.0,930817000.0,5.0,34399.0,19.0,,,,583213.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5272.937,-1.4755,-79.41300000000001,5600.691999999999,327.7555,6.2165,16.2725,17.2835,14.871500000000001,396901.882,25.408,0.308,0.326,0.206,39.8815,1357.848,53.847,1500.411,2293.6485000000002,27.301,0.123,4.1905,0.16649999999999998,4.6305,7.078,0.084,9.437,19.000500000000002,21.356,13.903,2.713,171023.022,149936.739,70448.06,1991.32,2746.148,23.238500000000002,27.259500000000003,32.158500000000004,12.43,7.27,5833.49,18.059,629.38,1.948,251.7,0.779,25733.26,79665.59,1.496,41.150000000000006,81.95999999999998,75.25,80.65,76.05,75.1,65.44999999999999,55.3,53.3,84.55000000000001,91.2,78.55,87.05,75.0,70.0,0.923,0.0,0.0
357,USA,United States,West Palm Beach,55801,2013.0,26.7153,-80.0534,,4855510958.0,58.2,109282.0,24.1,383625.0,789568.6666666666,21146.7,1484767.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,5339.244,1.2645,66.307,5679.456,340.21200000000005,6.373,16.372999999999998,17.416,14.806000000000001,402241.12549999997,25.169,,,,40.324,1309.7939999999999,63.3185,1572.415,2326.027,27.366,0.1235,4.0165,0.194,4.8214999999999995,7.133,0.0835,9.024999999999999,19.044,21.520500000000002,15.145999999999999,2.6965000000000003,172332.81650000002,152262.766,72020.475,2054.6385,2786.4714999999997,22.9635,27.081000000000003,31.816000000000003,12.499500000000001,7.0954999999999995,,,,,,,,,,41.3,82.25766666666665,75.86666666666667,79.96666666666665,75.8,76.86666666666666,68.49999999999999,56.5,53.73333333333333,83.63333333333334,90.60000000000001,78.43333333333332,86.8,83.33333333333333,76.66666666666667,0.9245000000000001,0.0,0.0
358,USA,United States,Yonkers,52893,2010.0,40.9414,-73.8644,25.0,,47.0,199766.0,10.8,982940.0,265710.0,,1248650.0,,0.5,1.0,0.5,0.5,0.5,0.5,0.5,5352.35,-2.452,-134.726,5669.3765,317.0265,5.924,16.625999999999998,17.610500000000002,15.199,391628.945,25.6525,0.314,0.3325,0.208,39.673,1440.7065,57.417500000000004,1503.4814999999999,2282.062,29.009,0.123,4.476,0.1785,4.67,7.0885,0.09,9.9365,19.1095,21.947499999999998,15.675,2.7445,169665.174,147643.0905,68947.649,1937.473,2706.2664999999997,23.5135,27.445,32.51650000000001,12.394,7.4544999999999995,5899.975,18.326500000000003,638.9649999999999,1.9845,250.47,0.778,25736.446,79940.9205,1.5095,41.150000000000006,81.76650000000001,75.80000000000001,80.0,73.5,,65.9,53.25,,86.75,94.95,76.8,87.0,70.0,70.0,0.9215,0.0,0.0
359,VEN,Venezuela,Caracas,31159,2013.6,10.469640400000001,-66.8037185,950.0,54000000000.0,776.0,3518590.0,25.0,14364103.0,3410672.0,,17561958.8,,1.0,1.0,0.6,0.6,0.6,0.6,0.6,169.5498,-5.0744,-8.8602,175.7036,6.1533999999999995,4.0434,5.6812000000000005,5.8878,0.4808,7174.5216,0.47539999999999993,0.365,0.3755,0.18924999999999997,3.2283999999999997,0.6016,30.9746,47.6346,87.1106,,0.1082,0.020200000000000003,1.0386,1.5972000000000002,2.9172000000000002,,0.004,0.7352,0.7024,8.3774,0.2222,36.4634,3619.4260000000004,2144.1422,1233.1680000000001,141.3224,0.005,0.6801999999999999,1.0277999999999998,7.9762,0.39740000000000003,356.155,11.89675,81.245,2.7140000000000004,14.4275,0.482,926.4725,30945.53475,1.9255,,,33.480000000000004,5.36,17.22,10.3,74.66,52.52,15.2,43.11999999999999,30.080000000000002,38.080000000000005,61.64,2.0,16.0,0.7646,0.0,0.006448842333693694
360,VNM,Vietnam,Ho Chi Minh,31164,2013.0,10.7626,106.66,6.0,,2095.0,8427700.0,27.0,21885641.0,13229684.0,3357265.0,24722039.0,38472590.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,197.179,7.2255,13.171000000000001,198.6375,1.4579999999999997,0.9739999999999998,2.073,2.089,0.546,3282.3379999999997,0.20550000000000002,,,,30.299,90.762,,18.0075,58.111000000000004,,0.319,0.954,,0.1895,0.611,,0.6245,0.476,0.2465,,2.0265,1525.4859999999999,1140.9245,251.302,0.795,363.831,0.203,0.203,0.111,0.005,0.9259999999999999,,,,,,,,,,35.7,35.566,52.75,48.05,27.5,34.15,79.65,74.3,24.200000000000003,62.2,61.3,75.7,80.9,25.0,40.0,,0.0,-0.17626152872184458
